     1 ,          1 ,     1.00 ,         1.0000 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4993 ,     499201 ,  5492.47 ,    499817.0128 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4994 ,     499301 ,  5493.57 ,    499917.1362 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4995 ,     499401 ,  5494.67 ,    500017.2596 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4996 ,     499501 ,  5495.77 ,    500117.3830 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4997 ,     499601 ,  5496.87 ,    500217.5064 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4998 ,     499701 ,  5497.97 ,    500317.6298 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  4999 ,     499801 ,  5499.07 ,    500417.7532 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5000 ,     499901 ,  5500.17 ,    500517.8766 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5001 ,     500001 ,  5501.27 ,    500618.0000 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5002 ,     500101 ,  5502.37 ,    500718.1234 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5003 ,     500201 ,  5503.47 ,    500818.2468 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5004 ,     500301 ,  5504.57 ,    500918.3702 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5005 ,     500401 ,  5505.67 ,    501018.4936 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5006 ,     500501 ,  5506.77 ,    501118.6170 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5007 ,     500601 ,  5507.88 ,    501218.7404 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5008 ,     500701 ,  5508.98 ,    501318.8638 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5009 ,     500801 ,  5510.08 ,    501418.9872 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5010 ,     500901 ,  5511.18 ,    501519.1106 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5011 ,     501001 ,  5512.28 ,    501619.2340 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5012 ,     501101 ,  5513.38 ,    501719.3574 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5013 ,     501201 ,  5514.48 ,    501819.4808 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5014 ,     501301 ,  5515.58 ,    501919.6042 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5015 ,     501401 ,  5516.68 ,    502019.7276 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5016 ,     501501 ,  5517.78 ,    502119.8510 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5017 ,     501601 ,  5518.88 ,    502219.9744 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5018 ,     501701 ,  5519.98 ,    502320.0978 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5019 ,     501801 ,  5521.08 ,    502420.2212 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5020 ,     501901 ,  5522.18 ,    502520.3446 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5021 ,     502001 ,  5523.28 ,    502620.4680 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5022 ,     502101 ,  5524.38 ,    502720.5914 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5023 ,     502201 ,  5525.48 ,    502820.7148 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5024 ,     502301 ,  5526.58 ,    502920.8382 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5025 ,     502401 ,  5527.68 ,    503020.9616 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5026 ,     502501 ,  5528.78 ,    503121.0850 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5027 ,     502601 ,  5529.88 ,    503221.2084 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5028 ,     502701 ,  5530.98 ,    503321.3318 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5029 ,     502801 ,  5532.08 ,    503421.4552 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5030 ,     502901 ,  5533.18 ,    503521.5786 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5031 ,     503001 ,  5534.28 ,    503621.7020 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5032 ,     503101 ,  5535.38 ,    503721.8254 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5033 ,     503201 ,  5536.48 ,    503821.9488 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5034 ,     503301 ,  5537.58 ,    503922.0722 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5035 ,     503401 ,  5538.68 ,    504022.1956 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5036 ,     503501 ,  5539.78 ,    504122.3190 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5037 ,     503601 ,  5540.88 ,    504222.4424 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5038 ,     503701 ,  5541.98 ,    504322.5658 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5039 ,     503801 ,  5543.08 ,    504422.6892 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5040 ,     503901 ,  5544.18 ,    504522.8126 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5041 ,     504001 ,  5545.28 ,    504622.9360 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5042 ,     504101 ,  5546.38 ,    504723.0594 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5043 ,     504201 ,  5547.48 ,    504823.1828 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5044 ,     504301 ,  5548.58 ,    504923.3062 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5045 ,     504401 ,  5549.68 ,    505023.4296 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5046 ,     504501 ,  5550.78 ,    505123.5530 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5047 ,     504601 ,  5551.88 ,    505223.6764 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5048 ,     504701 ,  5552.98 ,    505323.7998 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5049 ,     504801 ,  5554.08 ,    505423.9232 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5050 ,     504901 ,  5555.18 ,    505524.0466 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5051 ,     505001 ,  5556.28 ,    505624.1700 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5052 ,     505101 ,  5557.38 ,    505724.2934 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5053 ,     505201 ,  5558.48 ,    505824.4168 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5054 ,     505301 ,  5559.58 ,    505924.5402 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5055 ,     505401 ,  5560.68 ,    506024.6636 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5056 ,     505501 ,  5561.78 ,    506124.7870 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5057 ,     505601 ,  5562.88 ,    506224.9104 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5058 ,     505701 ,  5563.98 ,    506325.0338 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5059 ,     505801 ,  5565.08 ,    506425.1572 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5060 ,     505901 ,  5566.18 ,    506525.2806 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5061 ,     506001 ,  5567.28 ,    506625.4040 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5062 ,     506101 ,  5568.38 ,    506725.5274 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5063 ,     506201 ,  5569.48 ,    506825.6508 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5064 ,     506301 ,  5570.58 ,    506925.7742 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5065 ,     506401 ,  5571.68 ,    507025.8976 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5066 ,     506501 ,  5572.78 ,    507126.0210 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5067 ,     506601 ,  5573.88 ,    507226.1444 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5068 ,     506701 ,  5574.98 ,    507326.2678 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5069 ,     506801 ,  5576.08 ,    507426.3912 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5070 ,     506901 ,  5577.18 ,    507526.5146 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5071 ,     507001 ,  5578.28 ,    507626.6380 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5072 ,     507101 ,  5579.38 ,    507726.7614 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5073 ,     507201 ,  5580.48 ,    507826.8848 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5074 ,     507301 ,  5581.58 ,    507927.0082 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5075 ,     507401 ,  5582.68 ,    508027.1316 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5076 ,     507501 ,  5583.78 ,    508127.2550 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5077 ,     507601 ,  5584.88 ,    508227.3784 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5078 ,     507701 ,  5585.98 ,    508327.5018 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5079 ,     507801 ,  5587.08 ,    508427.6252 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5080 ,     507901 ,  5588.18 ,    508527.7486 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5081 ,     508001 ,  5589.28 ,    508627.8720 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5082 ,     508101 ,  5590.38 ,    508727.9954 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5083 ,     508201 ,  5591.48 ,    508828.1188 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5084 ,     508301 ,  5592.58 ,    508928.2422 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5085 ,     508401 ,  5593.68 ,    509028.3656 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5086 ,     508501 ,  5594.78 ,    509128.4890 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5087 ,     508601 ,  5595.88 ,    509228.6124 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5088 ,     508701 ,  5596.98 ,    509328.7358 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5089 ,     508801 ,  5598.08 ,    509428.8592 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5090 ,     508901 ,  5599.18 ,    509528.9826 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5091 ,     509001 ,  5600.28 ,    509629.1060 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5092 ,     509101 ,  5601.38 ,    509729.2294 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5093 ,     509201 ,  5602.48 ,    509829.3528 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5094 ,     509301 ,  5603.58 ,    509929.4762 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5095 ,     509401 ,  5604.68 ,    510029.5996 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5096 ,     509501 ,  5605.78 ,    510129.7230 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5097 ,     509601 ,  5606.88 ,    510229.8464 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5098 ,     509701 ,  5607.98 ,    510329.9698 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5099 ,     509801 ,  5609.08 ,    510430.0932 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5100 ,     509901 ,  5610.18 ,    510530.2166 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5101 ,     510001 ,  5611.28 ,    510630.3400 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5102 ,     510101 ,  5612.38 ,    510730.4634 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5103 ,     510201 ,  5613.48 ,    510830.5868 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5104 ,     510301 ,  5614.58 ,    510930.7102 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5105 ,     510401 ,  5615.68 ,    511030.8336 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5106 ,     510501 ,  5616.78 ,    511130.9570 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5107 ,     510601 ,  5617.88 ,    511231.0804 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5108 ,     510701 ,  5618.98 ,    511331.2038 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5109 ,     510801 ,  5620.08 ,    511431.3272 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5110 ,     510901 ,  5621.19 ,    511531.4506 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5111 ,     511001 ,  5622.29 ,    511631.5740 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5112 ,     511101 ,  5623.39 ,    511731.6974 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5113 ,     511201 ,  5624.49 ,    511831.8208 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5114 ,     511301 ,  5625.59 ,    511931.9442 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5115 ,     511401 ,  5626.69 ,    512032.0676 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5116 ,     511501 ,  5627.79 ,    512132.1910 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5117 ,     511601 ,  5628.89 ,    512232.3144 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5118 ,     511701 ,  5629.99 ,    512332.4378 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5119 ,     511801 ,  5631.09 ,    512432.5612 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5120 ,     511901 ,  5632.19 ,    512532.6846 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5121 ,     512001 ,  5633.29 ,    512632.8080 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5122 ,     512101 ,  5634.39 ,    512732.9314 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5123 ,     512201 ,  5635.49 ,    512833.0548 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5124 ,     512301 ,  5636.59 ,    512933.1782 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5125 ,     512401 ,  5637.69 ,    513033.3016 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5126 ,     512501 ,  5638.79 ,    513133.4250 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5127 ,     512601 ,  5639.89 ,    513233.5484 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5128 ,     512701 ,  5640.99 ,    513333.6718 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5129 ,     512801 ,  5642.09 ,    513433.7952 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5130 ,     512901 ,  5643.19 ,    513533.9186 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5131 ,     513001 ,  5644.29 ,    513634.0420 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5132 ,     513101 ,  5645.39 ,    513734.1654 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5133 ,     513201 ,  5646.49 ,    513834.2888 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5134 ,     513301 ,  5647.59 ,    513934.4122 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5135 ,     513401 ,  5648.69 ,    514034.5356 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5136 ,     513501 ,  5649.79 ,    514134.6590 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5137 ,     513601 ,  5650.89 ,    514234.7824 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5138 ,     513701 ,  5651.99 ,    514334.9058 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5139 ,     513801 ,  5653.09 ,    514435.0292 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5140 ,     513901 ,  5654.19 ,    514535.1526 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5141 ,     514001 ,  5655.29 ,    514635.2760 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5142 ,     514101 ,  5656.39 ,    514735.3994 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5143 ,     514201 ,  5657.49 ,    514835.5228 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5144 ,     514301 ,  5658.59 ,    514935.6462 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5145 ,     514401 ,  5659.69 ,    515035.7696 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5146 ,     514501 ,  5660.79 ,    515135.8930 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5147 ,     514601 ,  5661.89 ,    515236.0164 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5148 ,     514701 ,  5662.99 ,    515336.1398 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5149 ,     514801 ,  5664.09 ,    515436.2632 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5150 ,     514901 ,  5665.19 ,    515536.3866 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5151 ,     515001 ,  5666.29 ,    515636.5100 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5152 ,     515101 ,  5667.39 ,    515736.6334 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5153 ,     515201 ,  5668.49 ,    515836.7568 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5154 ,     515301 ,  5669.59 ,    515936.8802 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5155 ,     515401 ,  5670.69 ,    516037.0036 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5156 ,     515501 ,  5671.79 ,    516137.1270 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5157 ,     515601 ,  5672.89 ,    516237.2504 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5158 ,     515701 ,  5673.99 ,    516337.3738 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5159 ,     515801 ,  5675.09 ,    516437.4972 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5160 ,     515901 ,  5676.19 ,    516537.6206 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5161 ,     516001 ,  5677.29 ,    516637.7440 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5162 ,     516101 ,  5678.39 ,    516737.8674 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5163 ,     516201 ,  5679.49 ,    516837.9908 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5164 ,     516301 ,  5680.59 ,    516938.1142 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5165 ,     516401 ,  5681.69 ,    517038.2376 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5166 ,     516501 ,  5682.79 ,    517138.3610 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5167 ,     516601 ,  5683.89 ,    517238.4844 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5168 ,     516701 ,  5684.99 ,    517338.6078 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5169 ,     516801 ,  5686.09 ,    517438.7312 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5170 ,     516901 ,  5687.19 ,    517538.8546 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5171 ,     517001 ,  5688.29 ,    517638.9780 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5172 ,     517101 ,  5689.39 ,    517739.1014 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5173 ,     517201 ,  5690.49 ,    517839.2248 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5174 ,     517301 ,  5691.59 ,    517939.3482 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5175 ,     517401 ,  5692.69 ,    518039.4716 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5176 ,     517501 ,  5693.79 ,    518139.5950 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5177 ,     517601 ,  5694.89 ,    518239.7184 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5178 ,     517701 ,  5695.99 ,    518339.8418 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5179 ,     517801 ,  5697.09 ,    518439.9652 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5180 ,     517901 ,  5698.19 ,    518540.0886 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5181 ,     518001 ,  5699.29 ,    518640.2120 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5182 ,     518101 ,  5700.39 ,    518740.3354 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5183 ,     518201 ,  5701.49 ,    518840.4588 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5184 ,     518301 ,  5702.59 ,    518940.5822 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5185 ,     518401 ,  5703.69 ,    519040.7056 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5186 ,     518501 ,  5704.79 ,    519140.8290 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5187 ,     518601 ,  5705.89 ,    519240.9524 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5188 ,     518701 ,  5706.99 ,    519341.0758 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5189 ,     518801 ,  5708.09 ,    519441.1992 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5190 ,     518901 ,  5709.19 ,    519541.3226 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5191 ,     519001 ,  5710.29 ,    519641.4460 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5192 ,     519101 ,  5711.39 ,    519741.5694 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5193 ,     519201 ,  5712.49 ,    519841.6928 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5194 ,     519301 ,  5713.59 ,    519941.8162 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5195 ,     519401 ,  5714.69 ,    520041.9396 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5196 ,     519501 ,  5715.79 ,    520142.0630 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5197 ,     519601 ,  5716.89 ,    520242.1864 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5198 ,     519701 ,  5717.99 ,    520342.3098 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5199 ,     519801 ,  5719.09 ,    520442.4332 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5200 ,     519901 ,  5720.19 ,    520542.5566 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5201 ,     520001 ,  5721.29 ,    520642.6800 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5202 ,     520101 ,  5722.39 ,    520742.8034 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5203 ,     520201 ,  5723.49 ,    520842.9268 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5204 ,     520301 ,  5724.59 ,    520943.0502 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5205 ,     520401 ,  5725.69 ,    521043.1736 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5206 ,     520501 ,  5726.79 ,    521143.2970 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5207 ,     520601 ,  5727.89 ,    521243.4204 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5208 ,     520701 ,  5728.99 ,    521343.5438 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5209 ,     520801 ,  5730.09 ,    521443.6672 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5210 ,     520901 ,  5731.19 ,    521543.7906 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5211 ,     521001 ,  5732.29 ,    521643.9140 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5212 ,     521101 ,  5733.40 ,    521744.0374 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5213 ,     521201 ,  5734.50 ,    521844.1608 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5214 ,     521301 ,  5735.60 ,    521944.2842 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5215 ,     521401 ,  5736.70 ,    522044.4076 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
  5216 ,     521501 ,  5737.80 ,    522144.5310 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
